student_id,skills,experience_years,course_grades,projects_completed,extracurriculars,job_offer
5449,Machine Learning;Data Analysis;SQL,5,92.62,2,2,0
5450,Data Analysis,5,84.81,3,0,0
5451,Data Analysis;C++,0,98.39,1,4,1
5452,Python;Data Analysis,5,70.09,5,3,1
5453,Data Analysis;SQL,5,62.84,2,1,1
5454,Data Analysis;Machine Learning,2,79.7,6,3,1
5455,C++;SQL,1,63.42,3,1,0
5456,Python;Data Analysis,2,70.47,7,2,0
5457,Data Analysis,2,65.04,0,0,1
5458,Java;Machine Learning,3,68.97,8,2,1
5459,Java;Machine Learning,0,64.25,2,1,0
5460,Data Analysis;SQL,2,98.16,2,4,0
5461,Data Analysis,4,71.14,4,1,0
5462,Machine Learning;Data Analysis,4,77.76,9,0,1
5463,C++;Machine Learning;Data Analysis,5,95.94,0,4,1
5464,Machine Learning,3,87.09,2,0,1
5465,Machine Learning,0,84.72,3,4,1
5466,Python;Machine Learning;Data Analysis,0,88.22,1,0,1
5467,Java,5,93.15,5,1,1
5468,Machine Learning;Data Analysis,4,95.11,9,1,1
5469,C++;Python,1,85.71,3,1,1
5470,Data Analysis;C++,3,95.6,0,1,1
5471,Machine Learning;Data Analysis,5,81.42,2,4,0
5472,C++,3,71.09,6,3,0
5473,Data Analysis;C++;Python,4,95.2,2,3,0
5474,Machine Learning,4,81.66,5,2,1
5475,Python,1,96.25,5,3,0
5476,SQL;Python;Data Analysis,1,61.61,0,2,1
5477,Python;C++,0,75.9,1,1,1
5478,SQL;Data Analysis,3,97.91,9,0,0
5479,Java;SQL,3,69.99,5,3,0
5480,Python;SQL,4,97.66,1,3,0
5481,Data Analysis;SQL,0,98.16,1,1,0
5482,Java,5,95.29,3,1,1
5483,Machine Learning;SQL;C++,3,82.55,7,3,0
5484,Java;C++,0,85.88,5,1,1
5485,SQL,0,94.78,7,3,1
5486,Machine Learning;Data Analysis,4,91.04,3,0,1
5487,Java;SQL;Machine Learning,0,85.2,2,0,0
5488,Data Analysis,1,99.29,6,2,1
5489,Data Analysis,1,87.43,6,3,1
5490,SQL;Machine Learning,2,99.02,1,0,1
5491,Data Analysis;Java,4,62.3,0,0,1
5492,Java;SQL,5,65.56,7,4,1
5493,C++;SQL;Machine Learning,2,78.06,2,0,1
5494,SQL;Java,1,75.4,5,2,1
5495,SQL,2,91.31,6,0,1
5496,Python,4,66.42,7,1,1
5497,Machine Learning,4,99.04,5,4,0
5498,Machine Learning;Data Analysis,0,72.6,6,3,0
5499,Machine Learning;Data Analysis,3,77.16,4,2,0
5500,C++,0,70.99,2,0,1
5501,Data Analysis;Python;Java,4,83.17,1,3,1
5502,Python,1,62.35,6,0,1
5503,Machine Learning;C++;SQL,5,65.99,7,4,0
5504,Data Analysis,1,89.83,7,3,0
5505,Machine Learning;SQL,0,67.46,2,1,0
5506,Java;C++,5,69.42,1,1,0
5507,Data Analysis,4,91.72,8,3,1
5508,Machine Learning;Data Analysis,1,63.73,5,1,1
5509,SQL,4,77.5,9,2,0
5510,C++,5,60.92,2,4,1
5511,Java,5,73.87,4,2,0
5512,Java;SQL;Python,1,87.96,0,3,1
5513,Java;Data Analysis,4,63.6,1,2,1
5514,Java,2,95.53,8,4,0
5515,Data Analysis;Java,4,96.38,9,4,1
5516,Python,5,64.2,9,3,0
5517,Java;Python,4,99.63,2,2,0
5518,C++;Data Analysis;Machine Learning,0,71.9,7,4,0
5519,Machine Learning;Data Analysis;Java,2,63.36,9,3,0
5520,Java;Machine Learning,3,60.2,7,4,1
5521,C++;Machine Learning;Data Analysis,0,76.34,4,0,1
5522,SQL;Data Analysis;Machine Learning,3,85.19,7,0,0
5523,SQL;Data Analysis,1,73.29,1,4,1
5524,SQL,3,93.47,1,3,1
5525,SQL;Python;Java,4,88.66,3,0,0
5526,Data Analysis;Java,3,74.01,7,4,0
5527,Machine Learning;Java;Python,5,89.37,1,1,0
5528,Data Analysis;C++;SQL,0,97.62,3,2,1
5529,Machine Learning,0,63.72,7,4,1
5530,Data Analysis,3,72.24,2,0,0
5531,Data Analysis;Machine Learning,0,78.53,7,4,0
5532,C++,5,79.92,1,3,1
5533,Machine Learning;Python,0,81.69,0,0,0
5534,Machine Learning;C++,3,72.03,5,3,0
5535,Machine Learning;C++,2,86.69,7,3,1
5536,Java,2,85.8,8,3,1
5537,Machine Learning,1,83.11,9,4,0
5538,Machine Learning;Python,0,64.55,7,0,0
5539,C++;Java,3,79.08,1,3,1
5540,Data Analysis,0,74.25,0,1,0
5541,Python;SQL,4,79.64,6,2,0
5542,SQL;Python;C++,5,96.87,6,4,0
5543,Data Analysis;Java,0,79.22,2,1,0
5544,Java;C++,0,60.56,5,0,0
5545,Machine Learning;SQL,2,77.55,6,2,0
5546,Java;Machine Learning,5,92.83,8,3,1
5547,C++;Java;SQL,3,91.2,0,1,0
5548,Machine Learning,0,80.54,2,1,1
5549,Data Analysis,2,69.99,4,3,1
5550,Machine Learning;Python,1,78.6,2,3,0
5551,Machine Learning,5,82.55,7,1,0
5552,Machine Learning,2,99.99,9,0,1
5553,Data Analysis;Java,2,85.77,5,4,1
5554,Java;Data Analysis;Machine Learning,2,87.77,1,0,0
5555,Python,0,79.66,0,0,0
5556,C++;Python;SQL,0,74.18,9,4,0
5557,Python,1,92.52,4,0,1
5558,Machine Learning;C++,4,79.8,8,2,0
5559,C++;Data Analysis,4,99.79,9,3,0
5560,SQL,4,78.28,8,1,0
5561,Python,5,62.72,0,4,1
5562,SQL;Java,5,87.3,2,0,1
5563,C++;SQL;Data Analysis,1,61.87,5,1,1
5564,Java,5,70.02,4,2,0
5565,C++;Java,4,74.15,3,0,0
5566,SQL,4,89.58,1,0,0
5567,Data Analysis;Python;SQL,2,79.77,3,0,1
5568,Python;Machine Learning,5,61.15,4,2,0
5569,Python;Machine Learning,0,84.67,1,3,1
5570,Machine Learning,0,76.46,9,1,0
5571,Data Analysis,2,96.87,0,0,0
5572,Python;Java,2,79.98,6,0,0
5573,Machine Learning,2,88.36,6,2,1
5574,Python,0,68.75,7,2,0
5575,C++;SQL,4,90.44,9,1,0
5576,Machine Learning,2,88.84,5,1,1
5577,SQL;Python;Java,1,96.16,0,0,1
5578,Data Analysis,2,61.35,7,0,1
5579,C++;Java;Machine Learning,3,77.9,1,0,1
5580,Python;Java,2,87.17,2,0,1
5581,SQL;Machine Learning;Java,0,63.81,7,0,0
5582,Data Analysis;Java,5,76.42,3,2,0
5583,Java;C++;Python,2,97.69,4,3,0
5584,Python;Machine Learning;Data Analysis,5,77.44,8,1,1
5585,SQL;Python,3,99.42,6,2,1
5586,Data Analysis;Java,1,62.27,9,4,1
5587,Machine Learning;Java;Python,5,88.71,6,4,0
5588,Java;Machine Learning,4,83.24,0,4,1
5589,Machine Learning,2,80.02,0,1,0
5590,C++;Machine Learning,3,98.83,7,0,1
5591,C++;Python,3,65.19,9,4,0
5592,Machine Learning;Python;SQL,5,95.84,0,4,0
5593,SQL,1,87.65,9,3,1
5594,Java,0,70.36,1,2,1
5595,Java;C++,2,96.07,3,1,1
5596,SQL,3,77.17,8,1,0
5597,C++,1,92.57,6,3,1
5598,Data Analysis;Machine Learning;Python,4,75.55,6,4,0
5599,Python;SQL;C++,3,94.04,9,3,1
5600,Data Analysis;Java;SQL,1,85.47,6,0,1
5601,Java;C++,0,65.64,4,4,0
5602,SQL,0,85.99,0,1,1
5603,C++;Data Analysis;Machine Learning,3,67.65,4,2,0
5604,Python;C++,3,76.48,7,3,0
5605,C++,5,66.81,6,3,1
5606,SQL,2,60.88,6,1,0
5607,C++;Machine Learning;Data Analysis,1,68.48,1,4,1
5608,C++;SQL,3,81.45,0,4,1
5609,Data Analysis;Python;Machine Learning,2,79.26,3,4,0
5610,Python,5,80.06,7,2,0
5611,Machine Learning;Data Analysis,2,69.91,0,2,0
5612,Java;SQL;Python,3,87.41,1,4,0
5613,Python;Data Analysis;SQL,0,88.17,6,2,0
5614,Java;SQL,1,74.32,4,3,1
5615,Python;C++;Java,1,95.25,5,4,0
5616,SQL;Python;Java,0,85.76,7,2,0
5617,C++,3,88.52,8,3,0
5618,Java,1,71.09,7,3,1
5619,SQL;Python;Java,3,60.02,0,2,1
5620,Java;Machine Learning,5,94.62,3,4,0
5621,Machine Learning;Python;Data Analysis,3,92.9,4,4,0
5622,Java;Python,2,64.93,8,2,0
5623,Python;Java,0,74.96,5,2,0
5624,SQL;Java;C++,3,86.45,5,0,0
5625,SQL,5,86.08,2,3,1
5626,Python;Java,4,94.41,1,4,0
5627,Machine Learning,0,65.61,1,1,1
5628,Machine Learning,1,77.2,6,3,1
5629,SQL;C++;Data Analysis,2,63.89,4,4,0
5630,Data Analysis,1,75.58,9,0,1
5631,SQL;C++;Python,5,60.6,0,3,0
5632,C++;Data Analysis,5,95.93,4,3,1
5633,Java;C++,1,81.08,0,4,1
5634,Machine Learning;Python,0,93.99,8,1,1
5635,Data Analysis;C++;Python,1,62.4,7,2,0
5636,C++;Java;Machine Learning,3,69.1,3,1,1
5637,Data Analysis,1,70.38,0,0,0
5638,Python,2,75.47,7,3,0
5639,C++,2,92.11,4,4,1
5640,Java,4,75.46,0,3,1
5641,SQL;Java;Data Analysis,2,68.19,1,2,1
5642,Data Analysis;C++;SQL,1,62.6,4,1,1
5643,SQL;Data Analysis;Machine Learning,2,63.18,8,1,1
5644,Python,0,90.4,9,0,0
5645,Java;Python,2,77.79,7,4,1
5646,C++;Java;Machine Learning,3,89.05,9,2,0
5647,Python;C++;Machine Learning,0,87.29,7,2,0
5648,Python,4,65.41,8,4,0
5649,Python,3,65.72,1,0,1
5650,Java;Python,1,90.21,6,2,0
5651,Python;Java;C++,1,88.85,9,0,1
5652,SQL;C++;Java,1,75.12,4,4,0
5653,Machine Learning;Python,3,63.1,2,4,1
5654,Machine Learning;Java;Data Analysis,3,60.48,9,4,1
5655,SQL;Python;Machine Learning,3,71.53,7,2,0
5656,SQL,0,60.37,1,4,0
5657,Java;SQL,5,69.2,3,2,0
5658,Java;Python,0,76.78,4,0,1
5659,C++;Java,1,64.86,4,3,1
5660,Machine Learning;Python,5,64.17,3,0,1
5661,Java,2,95.86,2,2,1
5662,Java;SQL;C++,1,83.42,2,1,1
5663,C++,4,97.38,4,1,0
5664,Java,0,73.83,9,3,0
5665,Machine Learning;SQL;Java,3,87.09,5,4,1
5666,Machine Learning,0,68.19,0,0,0
5667,Python;Data Analysis,3,84.73,3,0,0
5668,Python;C++;Data Analysis,5,65.18,9,2,1
5669,Data Analysis;Java;SQL,4,60.08,9,3,1
5670,Python;Java,5,97.26,5,4,1
5671,Data Analysis,4,82.2,1,3,0
5672,Python,0,97.08,9,1,1
5673,Python;Machine Learning,3,73.35,4,3,1
5674,C++,5,73.11,8,4,0
5675,Python;Java;Data Analysis,4,76.03,2,4,1
5676,Machine Learning;Python;Data Analysis,1,88.24,2,0,0
5677,C++;Machine Learning;Data Analysis,1,82.63,8,0,1
5678,Data Analysis;Machine Learning,5,97.01,2,4,1
5679,C++;Java,3,61.02,3,0,1
5680,C++;Machine Learning;SQL,5,88.33,8,0,1
5681,Data Analysis;C++,0,73.21,3,0,1
5682,Java;C++,4,67.21,4,4,1
5683,SQL;Java;Machine Learning,0,80.42,1,0,1
5684,Data Analysis;Java,1,80.2,7,1,0
5685,SQL;Java,4,65.48,8,4,0
5686,Data Analysis;Python,5,68.08,9,3,0
5687,SQL;Java,0,76.33,3,2,1
5688,C++,2,76.35,2,2,0
5689,Data Analysis;Machine Learning,3,72.7,3,1,0
5690,C++,3,65.94,6,4,0
5691,Data Analysis,2,60.17,0,3,0
5692,Java;C++,1,98.81,1,4,0
5693,C++;Data Analysis,4,97.74,9,3,1
5694,C++;Data Analysis;Machine Learning,3,79.35,4,3,0
5695,SQL;Data Analysis,2,99.8,8,4,0
5696,Data Analysis;C++,5,86.95,5,0,0
5697,Data Analysis,2,62.75,2,2,1
5698,Java;Data Analysis;Machine Learning,1,64.71,2,0,1
5699,Java;Machine Learning;Data Analysis,1,96.64,6,2,0
5700,Data Analysis;Machine Learning;SQL,0,85.2,2,0,1
5701,Machine Learning;C++,3,93.73,9,4,1
5702,Data Analysis;SQL,0,95.93,2,4,0
5703,C++,2,77.92,9,3,1
5704,C++,4,61.94,6,1,0
5705,Machine Learning,4,67.53,8,4,1
5706,C++;SQL;Data Analysis,1,62.66,8,2,1
5707,Java,4,67.55,2,3,1
5708,SQL,4,76.42,7,2,0
5709,Java;C++;Machine Learning,4,64.73,0,0,1
5710,C++,2,66.67,7,1,1
5711,Data Analysis,4,77.83,1,4,1
5712,C++,5,73.61,3,0,1
5713,Data Analysis;Java;SQL,4,78.71,6,3,1
5714,Data Analysis;Machine Learning;Java,4,77.17,5,2,0
5715,C++;Machine Learning;Java,0,85.78,8,1,1
5716,C++,2,97.49,7,4,1
5717,C++;Java,1,64.31,1,2,0
5718,Java;C++;SQL,0,63.97,3,4,0
5719,Machine Learning;Data Analysis;Python,3,94.11,0,4,0
5720,Python;Data Analysis;Machine Learning,2,80.26,6,2,1
5721,Python,5,90.66,3,4,0
5722,SQL,2,68.62,7,3,1
5723,SQL,3,93.15,1,1,1
5724,Java;Data Analysis,3,96.95,7,0,0
5725,SQL,3,85.42,1,1,0
5726,SQL,1,64.24,7,0,0
5727,SQL;Machine Learning;C++,4,95.81,0,3,1
5728,SQL;Java,2,91.7,1,1,1
5729,SQL;Python,4,90.04,4,3,1
5730,Java;Data Analysis;Machine Learning,4,61.47,0,2,1
5731,Python;Machine Learning,5,91.96,4,0,0
5732,C++;Java;Data Analysis,3,65.52,4,2,1
5733,SQL;Java;Python,1,68.9,6,2,1
5734,Java;C++;Python,5,83.09,1,1,0
5735,Java,0,70.6,1,4,0
5736,C++;Data Analysis,1,86.45,5,4,1
5737,Java;Python,4,84.32,9,3,1
5738,Data Analysis;SQL;C++,1,64.33,2,1,1
5739,Machine Learning;Java;C++,3,86.24,7,2,0
5740,C++,0,96.96,2,3,1
5741,Machine Learning;SQL;Data Analysis,3,66.44,9,2,1
5742,SQL,0,83.88,3,3,0
5743,Java,5,73.67,6,0,0
5744,Machine Learning,4,78.38,0,3,0
5745,Data Analysis;C++,0,71.48,0,3,1
5746,Python,0,74.17,8,2,0
5747,Java;SQL;Machine Learning,0,61.16,5,4,0
5748,Python;SQL;C++,1,99.26,4,2,0
5749,Machine Learning,5,84.99,1,1,1
5750,C++;Java;SQL,1,80.03,1,2,0
5751,Java;Machine Learning,4,75.35,6,4,0
5752,Machine Learning;Python,0,81.57,5,1,0
5753,SQL;Java,5,75.2,7,4,1
5754,Data Analysis,5,74.4,2,1,0
5755,Data Analysis,2,78.56,2,2,0
5756,SQL;C++,4,71.04,4,4,1
5757,SQL;Python,5,67.2,9,4,1
5758,Data Analysis;C++,0,82.26,3,0,0
5759,Python;SQL;Data Analysis,0,93.71,7,0,1
5760,Machine Learning,5,66.11,5,3,0
5761,Data Analysis,1,61.31,7,0,1
5762,Python;SQL;C++,4,69.87,6,4,1
5763,C++,0,99.19,1,3,1
5764,C++;Python,5,93.15,8,2,0
5765,Data Analysis;SQL;C++,0,83.83,5,3,1
5766,SQL;Machine Learning,5,97.17,5,1,0
5767,C++;SQL,4,77.81,1,3,1
5768,SQL,5,99.33,8,0,0
5769,SQL;Machine Learning;Java,2,71.85,0,2,1
5770,SQL;Data Analysis,5,69.61,5,1,0
5771,C++,5,85.52,7,3,0
5772,Python;SQL;Data Analysis,4,75.13,1,2,0
5773,Java,5,85.05,2,0,0
5774,Java,4,72.2,9,2,0
5775,Java,2,84.72,9,2,1
5776,Python;Java,4,71.03,6,1,0
5777,Java;Python;Machine Learning,0,62.04,0,4,1
5778,Data Analysis,4,96.49,4,0,1
5779,Data Analysis,2,95.33,5,1,1
5780,Machine Learning;Python,3,98.83,9,1,1
5781,Machine Learning,5,88.66,6,1,1
5782,C++;SQL;Python,4,87.31,9,4,0
5783,Python;Data Analysis;Java,5,82.36,9,4,1
5784,Data Analysis,1,65.04,6,3,0
5785,Java,0,67.57,2,3,0
5786,Data Analysis,0,71.58,6,0,1
5787,Python,1,95.61,0,0,0
5788,Data Analysis;Java,1,66.92,3,4,1
5789,Python,4,96.91,6,4,0
5790,Python;C++;SQL,1,80.91,6,4,0
5791,Machine Learning;Java;C++,3,88.62,3,1,1
5792,Data Analysis,5,64.41,0,4,0
5793,Machine Learning;Java,5,70.76,7,1,0
5794,SQL;Machine Learning,2,98.34,3,1,0
5795,C++,1,70.65,1,0,1
5796,Machine Learning,1,71.86,3,2,1
5797,Python,3,67.9,7,3,0
5798,Java,0,65.16,7,3,0
5799,Java;Machine Learning,0,69.33,4,0,1
5800,Java;Python;Machine Learning,5,85.69,1,0,0
5801,Java,5,78.21,6,4,1
5802,Java;Data Analysis,4,82.15,2,4,1
5803,Data Analysis;Machine Learning,3,64.89,5,4,0
5804,Machine Learning;C++,2,92.08,8,1,1
5805,Data Analysis;SQL;Java,2,91.36,4,1,1
5806,SQL;Data Analysis,3,60.86,8,4,0
5807,Java;Machine Learning;Python,2,75.34,3,1,1
5808,Data Analysis;SQL;Machine Learning,0,62.75,8,0,0
5809,Python,2,91.68,0,4,0
5810,Python,2,89.49,3,3,1
5811,SQL;Python,3,96.08,0,3,1
5812,C++;Python;Data Analysis,3,69.46,8,1,0
5813,Data Analysis,2,78.25,7,3,1
5814,Python;SQL;Machine Learning,1,67.38,7,4,0
5815,Data Analysis;Machine Learning;Python,3,74.85,6,3,0
5816,SQL;Data Analysis;C++,4,80.89,8,0,0
5817,Data Analysis;C++,4,62.13,2,1,0
5818,C++;SQL,0,88.59,6,3,1
5819,SQL;Machine Learning,2,81.73,5,1,0
5820,Java;Data Analysis;Machine Learning,1,93.16,4,0,1
5821,Data Analysis,0,70.87,8,3,0
5822,C++;Data Analysis,2,96.13,3,4,0
5823,SQL;C++,3,99.95,2,2,0
5824,C++;Data Analysis,4,96.77,2,3,0
5825,Java,5,91.12,1,0,1
5826,C++;Data Analysis;Python,1,92.49,0,2,0
5827,SQL,5,82.95,2,3,0
5828,Data Analysis;Java,4,67.61,7,1,1
5829,SQL;Python,5,87.08,5,0,0
5830,Data Analysis;Java,3,88.51,1,3,1
5831,Machine Learning,2,99.42,7,0,0
5832,Java,3,81.65,4,4,0
5833,Python,5,70.85,3,2,0
5834,C++;Java,3,87.35,0,2,0
5835,SQL;Java,4,99.18,0,4,0
5836,C++,1,67.09,3,2,0
5837,Java;SQL,3,73.04,8,2,0
5838,SQL;Java;Machine Learning,4,81.68,9,4,0
5839,Machine Learning;C++,1,66.81,9,1,0
5840,C++;Java,2,60.89,5,2,1
5841,Data Analysis;Python,5,73.48,0,1,0
5842,Python;Data Analysis,2,94.61,7,0,1
5843,Data Analysis;C++,0,61.74,8,0,1
5844,SQL;Java;Machine Learning,4,77.16,1,2,1
5845,C++;Java;Data Analysis,1,90.49,5,0,1
5846,Python;SQL,3,98.13,6,4,0
5847,Java;SQL;Machine Learning,2,99.42,0,2,0
5848,Machine Learning;C++;Python,1,76.88,4,4,0
5849,Java;Machine Learning;SQL,4,98.02,4,1,0
5850,Data Analysis;SQL,0,61.42,2,3,0
5851,Java;SQL;C++,2,89.84,1,3,1
5852,Python,5,85.71,0,2,1
5853,SQL;C++,1,69.98,5,4,1
5854,Java,5,80.29,6,3,0
5855,Data Analysis;Java,1,65.18,1,2,0
5856,Data Analysis;C++,1,94.86,1,3,1
5857,Machine Learning;SQL,4,74.32,4,3,1
5858,SQL;Java;Machine Learning,4,85.04,4,0,1
5859,Data Analysis;Machine Learning,4,66.35,2,2,1
5860,Data Analysis,3,68.25,2,3,0
5861,Machine Learning;Java;Data Analysis,1,99.68,0,2,1
5862,Machine Learning;C++,2,90.12,2,0,1
5863,SQL,5,98.48,8,2,1
5864,Python;C++;Java,4,71.83,1,0,1
5865,SQL;Python;C++,4,66.58,0,3,1
5866,Machine Learning;SQL,5,80.12,8,3,0
5867,C++,5,79.79,4,3,1
5868,Java;SQL,1,67.0,7,0,1
5869,Java;SQL;Python,4,89.33,3,1,1
5870,Java;Data Analysis,5,74.47,7,0,1
5871,Python;SQL;Machine Learning,3,67.45,4,0,0
5872,C++;Machine Learning;Java,3,73.28,5,4,1
5873,SQL;C++,4,82.55,5,3,1
5874,Machine Learning;Data Analysis,5,89.06,5,3,0
5875,Data Analysis,1,79.28,1,4,0
5876,Machine Learning,1,81.02,9,1,1
5877,Python;SQL;Data Analysis,1,65.56,9,2,0
5878,Java;Machine Learning;SQL,0,96.59,8,3,0
5879,C++,4,97.15,6,3,0
5880,Data Analysis;Python,1,87.34,2,0,0
5881,SQL;Java,3,60.71,1,1,0
5882,SQL,5,81.48,3,1,1
5883,Python,2,85.17,7,1,0
5884,Data Analysis;C++;Python,2,99.79,8,1,0
5885,C++;Java,1,99.84,9,4,0
5886,Data Analysis;C++,2,94.3,1,0,1
5887,Java;Machine Learning;C++,2,62.55,5,4,0
5888,Python;SQL,0,98.13,7,4,1
5889,SQL;Java,3,84.51,2,2,0
5890,Machine Learning;C++;SQL,3,92.04,8,0,1
5891,Machine Learning,0,76.29,3,1,1
5892,SQL,0,72.79,4,0,1
5893,Python,2,78.53,6,1,0
5894,SQL,4,65.87,4,2,1
5895,C++;SQL;Java,5,74.28,3,3,1
5896,Data Analysis;C++,5,94.3,3,4,1
5897,Python;C++;SQL,2,61.52,4,2,0
5898,Java;SQL,5,66.04,2,4,1
5899,Python;SQL;Machine Learning,0,65.0,8,1,0
5900,Machine Learning;Python;Data Analysis,3,76.12,1,1,1
5901,Data Analysis;Java;C++,5,99.88,6,2,0
5902,Python,2,66.93,3,3,0
5903,Java,4,65.82,7,3,1
5904,Machine Learning,2,96.6,6,4,0
5905,Data Analysis,1,95.28,7,1,1
5906,Python,2,61.29,3,1,0
5907,SQL;Data Analysis,0,90.07,1,3,0
5908,C++,3,86.22,6,1,1
5909,Python;C++,3,90.71,8,1,0
5910,Machine Learning;Python,5,79.78,5,2,0
5911,C++;Data Analysis;Java,0,99.66,6,3,0
5912,Python;Java;C++,1,61.75,5,3,0
5913,Python,0,69.37,1,0,0
5914,Java;Data Analysis,2,75.86,8,3,0
5915,Data Analysis,0,77.99,4,3,1
5916,Machine Learning;Python;Data Analysis,0,96.85,2,0,1
5917,Data Analysis;Java;C++,1,82.4,3,1,1
5918,Python,2,61.8,3,1,1
5919,Java,4,76.31,8,4,0
5920,Java,4,76.66,4,1,1
5921,SQL;Data Analysis;C++,3,98.62,1,3,0
5922,Data Analysis;C++;Python,5,83.97,5,4,1
5923,SQL;C++;Python,0,85.43,6,4,0
5924,Data Analysis;C++;Python,3,88.53,7,1,0
5925,Java,1,90.8,4,4,1
5926,Python;Java;Machine Learning,4,85.4,7,0,0
5927,C++;Python;SQL,0,69.49,7,4,0
5928,Python;Machine Learning;SQL,1,94.96,3,2,1
5929,Java;C++;Data Analysis,5,89.28,6,0,0
5930,Machine Learning,1,89.67,8,3,0
5931,Data Analysis,0,99.86,9,1,1
5932,Machine Learning;SQL;Data Analysis,5,92.1,3,1,0
5933,SQL;Machine Learning;C++,1,93.17,8,2,1
5934,Java,5,98.06,3,1,0
5935,SQL;Data Analysis;Java,0,66.05,0,3,0
5936,SQL;C++,0,79.91,3,4,1
5937,Data Analysis,5,83.22,1,1,1
5938,C++;Python,2,73.17,5,3,1
5939,Machine Learning;Data Analysis,3,93.58,7,0,0
5940,Java;Data Analysis,1,90.5,5,3,0
5941,Python,1,88.84,8,2,1
5942,Python;Java,2,99.89,5,3,0
5943,Machine Learning,2,70.38,6,1,1
5944,Data Analysis;SQL;Java,2,89.42,4,4,1
5945,SQL;Data Analysis;C++,4,82.06,7,3,1
5946,Data Analysis,4,72.52,1,2,0
5947,Java;Machine Learning;SQL,5,66.42,1,0,1
5948,Machine Learning,4,95.84,7,2,0
5949,SQL,0,83.82,5,0,0
5950,Java,5,93.0,1,3,0
5951,SQL,1,81.81,5,4,1
5952,C++,3,68.8,7,2,0
5953,C++;SQL;Data Analysis,0,73.5,5,4,0
5954,Machine Learning;Java,1,75.26,8,3,0
5955,C++;Machine Learning,1,98.92,5,4,1
5956,SQL;Java;Python,5,60.23,2,4,0
5957,Python;Data Analysis;Machine Learning,2,99.43,8,2,1
5958,Python;Data Analysis;SQL,2,99.22,9,3,1
5959,SQL,0,99.85,4,4,1
5960,C++;Machine Learning,2,79.06,5,0,0
5961,Python,1,98.55,3,1,1
5962,SQL,2,75.82,2,0,0
5963,Data Analysis,4,61.05,9,4,0
5964,C++,2,68.97,4,3,1
5965,SQL;Python;Data Analysis,1,97.81,2,0,0
5966,Data Analysis;Python,5,60.55,1,3,0
5967,Python;Data Analysis,0,81.84,5,0,1
5968,Java;SQL,3,63.02,7,3,0
5969,Java;Python,2,71.46,2,4,0
5970,Data Analysis;Python;C++,1,63.52,5,2,1
5971,Python,3,94.38,8,0,0
5972,Python,3,83.64,0,3,0
5973,Java;C++;SQL,4,96.08,2,0,1
5974,Python;Machine Learning,3,87.53,1,3,1
5975,Python;Java,5,98.84,7,3,1
5976,Python,1,80.4,8,2,1
5977,Data Analysis;C++,1,85.55,9,3,0
5978,Python,2,83.05,5,0,0
5979,C++;Data Analysis,2,79.37,2,4,0
5980,Java;Python,2,93.84,9,1,1
5981,Python;Data Analysis;SQL,5,85.78,7,3,1
5982,SQL;C++;Java,3,92.05,9,1,0
5983,Python;SQL,3,91.45,6,4,1
5984,Java,4,67.64,1,1,1
5985,C++;Python;Machine Learning,5,86.01,6,3,1
5986,C++;Machine Learning;Data Analysis,2,67.99,0,0,0
5987,Data Analysis,0,83.33,7,2,0
5988,Python;SQL;Machine Learning,4,87.1,4,3,1
5989,Machine Learning,0,99.89,8,3,0
5990,C++;Data Analysis,3,61.22,2,2,1
5991,Java;SQL;Machine Learning,4,63.65,6,2,1
5992,Machine Learning;Data Analysis;Java,4,63.08,7,2,0
5993,Data Analysis;SQL,1,75.93,0,2,1
5994,Java;Machine Learning,3,92.86,5,2,0
5995,SQL;C++,3,93.76,1,3,1
5996,SQL;Java,5,89.48,7,1,1
5997,C++;Machine Learning;Data Analysis,4,95.88,5,0,0
5998,C++;Python,3,72.91,2,3,1
5999,SQL;Java;Data Analysis,4,63.53,3,4,1
6000,Data Analysis;C++,5,62.33,6,3,1
6001,Machine Learning;Java,5,94.09,8,3,0
6002,SQL,1,89.22,9,1,1
6003,Data Analysis;Java;SQL,4,87.94,1,2,0
6004,Data Analysis;Java;Machine Learning,3,73.59,8,4,1
6005,Data Analysis,3,75.2,5,1,0
6006,Python;C++,4,98.32,1,0,1
6007,Machine Learning,4,62.55,7,4,1
6008,Python;Machine Learning;Data Analysis,4,90.95,3,4,1
6009,Python;SQL;Java,2,72.39,7,1,0
6010,Java;SQL;C++,3,61.56,6,4,1
6011,SQL,5,89.7,6,3,1
6012,SQL;Machine Learning;C++,3,73.24,6,3,0
6013,Data Analysis;C++;Java,2,88.89,1,2,1
6014,SQL;C++;Python,4,88.31,7,1,1
6015,Data Analysis,1,81.39,1,3,0
6016,C++;Java;Machine Learning,4,91.09,2,4,0
6017,Python;Machine Learning;Data Analysis,4,83.24,9,4,1
6018,Java;Python,2,71.47,6,3,1
6019,SQL;Java;C++,3,89.36,6,1,1
6020,Java;Machine Learning,4,83.57,6,1,1
6021,Python;Java;Data Analysis,3,60.51,3,0,1
6022,Python,0,96.07,4,1,1
6023,Python;Java,5,81.83,6,3,0
6024,Data Analysis,3,94.75,7,0,1
6025,Python,1,95.31,2,4,1
6026,C++;Python,5,77.8,5,3,0
6027,SQL;C++,1,80.31,8,2,0
6028,Data Analysis,4,76.63,9,2,1
6029,SQL;Data Analysis;C++,5,77.98,4,1,0
6030,Java;SQL,3,95.81,3,0,0
6031,Machine Learning;Data Analysis,5,91.53,8,0,0
